均值,方差,标准差,偏度,峰度,四阶累积量,六阶累积量,最大值,最小值,中位数,峰峰值,整流平均值,均方根,方根幅值,波形因子,峰值因子,脉冲因子,裕度因子
0.4717061106901066,0.0006502505274347414,0.02550001034185558,0.026329255741290185,0.12291351727396727,5.1920259394654876e-08,2.2513884895256513e-10,0.5786796924265056,0.3876106376557959,0.47168119595716246,0.19106905477070973,0.4717061106901066,0.47239452567179635,0.4713609799632457,1.0014594150172924,1.2249923760305228,1.2267801483001706,1.227678397290391
0.47157209679806816,0.00062031216117762,0.024906066754460048,0.01642023079583214,0.1088515793458198,4.184379892824755e-08,-1.8800267573505027e-10,0.5551379245819754,0.39167217398734705,0.47149055691957886,0.16346575059462837,0.47157209679806816,0.4722290246828405,0.47124271055439804,1.0013930592781737,1.1755692589095268,1.1772068965727864,1.178029733189672
0.47157209679806816,0.00062031216117762,0.024906066754460048,0.01642023079583214,0.1088515793458198,4.184379892824755e-08,-1.8800267573505027e-10,0.5551379245819754,0.39167217398734705,0.47149055691957886,0.16346575059462837,0.47157209679806816,0.4722290246828405,0.47124271055439804,1.0013930592781737,1.1755692589095268,1.1772068965727864,1.178029733189672
0.47347143380249185,0.009074527428166982,0.09526031402513316,-0.2628449435258059,2.278815104162163,0.00018747048604387991,6.957329048970849e-06,1.0,0.0,0.4773532854502897,1.0,0.47347143380249185,0.48295475474785277,0.4680203716807611,1.0200293413040773,2.070587337983851,2.11205983847623,2.1366591296203334
0.4720958015978263,0.0006654219275577497,0.025795773443681617,-0.10401242686924761,0.2225470673683887,9.84445940526653e-08,3.7608085856390146e-10,0.5755299737054732,0.3701362967225403,0.4724916097932713,0.20539367698293293,0.4720958015978263,0.47279968580869575,0.47174158213906614,1.001490977484839,1.2172807871499818,1.2190957253963495,1.220011115186812
0.4712366007065226,0.0006140468395843421,0.024779968514595456,0.06829980762081742,0.007448488465563674,2.8057368180964496e-09,-5.3804265697182805e-11,0.5654296737683161,0.39508743389863143,0.47145107625811633,0.17034223986968466,0.4712366007065226,0.47188736034933654,0.4709107931586614,1.001380961584559,1.1982301737213952,1.1998848835607638,1.2007150440865113
0.4709219340528875,0.0006906880032114317,0.026280943727564877,0.0906611610079375,-0.05779800698356574,-2.7545614749971048e-08,1.2985075326392375e-10,0.5664480323451884,0.37994671870048147,0.471364005594212,0.1865013136447069,0.4709219340528875,0.47165434242178034,0.4705553974786595,1.0015552649301966,1.2009812725070559,1.202849116562009,1.2037860693562181
0.4727944768727014,0.0017499186776530205,0.041832029327454584,0.06937994948835885,1.2375838663226535,3.786048324937392e-06,3.5370470369612874e-09,0.6615074519186568,0.320596910636466,0.4720224512598318,0.3409105412821908,0.4727944768727014,0.47464058147877014,0.47186318316905057,1.0039046661845117,1.393701840364539,1.399143780811902,1.4019052036989796
