均值,方差,标准差,偏度,峰度,四阶累积量,六阶累积量,最大值,最小值,中位数,峰峰值,整流平均值,均方根,方根幅值,波形因子,峰值因子,脉冲因子,裕度因子,重心频率,均方频率,均方根频率,频率方差,频率标准差,谱峭度的均值,谱峭度的标准差,谱峭度的峰度,谱峭度的偏度,label
-0.02116416022181511,0.3083670735359192,0.5553081035614014,0.07951703503605732,0.06596792300048238,0.2915436625480652,0.4601406455039978,1.929628849029541,-1.8831729888916016,-0.030720248818397522,3.8128018379211426,0.4416998624801636,0.5557112097740173,0.37362880096770823,1.2581194639205933,3.4723589420318604,4.368642807006836,6465.223794902518,-4.785403760860862e-05,0.0695741551435118,0.26376913227955956,0.06957415285350305,0.2637691279386256,141.63242911982277,0.0,141.63242911982277,,0.0
-0.01654021069407463,0.30979618430137634,0.5565933585166931,0.0729570740092225,0.020564728928709197,0.289894700050354,0.45284783840179443,1.929628849029541,-1.8831729888916016,-0.02739429846405983,3.8128018379211426,0.44421809911727905,0.556839108467102,0.3768487013758346,1.2535263299942017,3.4653255939483643,4.34387731552124,6437.544204898284,-1.757227723367542e-05,0.06990249718701472,0.26439080390023917,0.06990249687822984,0.2643908033162838,136.80082019841126,0.0,136.80082019841126,,0.0
-0.009998959489166737,0.31977489590644836,0.5654864311218262,0.06935491667056462,-0.008385661361415497,0.3059104382991791,0.48108455538749695,1.929628849029541,-1.8831729888916016,-0.022137198597192764,3.8128018379211426,0.45161306858062744,0.5655748248100281,0.38350835886123846,1.252343773841858,3.4118010997772217,4.272747993469238,6381.405152725225,-6.340034260194414e-05,0.07069244007571959,0.2658804996153716,0.07069243605611635,0.26588049205633035,141.06195267131588,0.0,141.06195267131588,,0.0
-0.0006068190559744835,0.31779196858406067,0.5637304186820984,0.06604636768001966,-0.023965667322658923,0.30055490136146545,0.4669775664806366,1.929628849029541,-1.8831729888916016,-0.010883800685405731,3.8128018379211426,0.45055317878723145,0.563730776309967,0.3830502702272156,1.2511969804763794,3.422961711883545,4.282799243927002,6385.219763943051,-9.385647219052442e-05,0.0704972919117175,0.2655132612727988,0.07049728310267905,0.26551324468410054,138.22917683389574,0.0,138.22917683389574,,0.0
0.0005632638931274414,0.31981757283210754,0.565524160861969,0.05873476086420357,0.06211140957329242,0.31320279836654663,0.5231004357337952,1.929628849029541,-2.089846134185791,-0.018107900395989418,4.019474983215332,0.45098698139190674,0.5655244588851929,0.3831485513401276,1.253970742225647,3.412105083465576,4.278679847717285,6384.400777742513,-0.00013523232952108633,0.07062107741377618,0.26574626509845095,0.0706210591259937,0.26574623069009595,115.50381183445123,0.0,115.50381183445123,,0.0
-0.0105546023696661,0.3286866545677185,0.573311984539032,0.044115905094764075,0.06421184954139836,0.3310418725013733,0.5576719641685486,1.929628849029541,-2.089846134185791,-0.025463100522756577,4.019474983215332,0.4564919173717499,0.5734091401100159,0.3873082918922002,1.2561211585998535,3.3651866912841797,4.227082252502441,6350.023584569093,-6.660509903515851e-05,0.07104237300212451,0.26653775155149134,0.07104236856588504,0.26653774322951906,99.25691453643002,0.0,99.25691453643002,,0.0
-0.013810458593070507,0.32900890707969666,0.5735929608345032,0.03625155852537893,0.043527849032797494,0.3294523358345032,0.5490745306015015,1.929628849029541,-2.089846134185791,-0.030720248818397522,4.019474983215332,0.4566098749637604,0.5737591981887817,0.38713359691099924,1.2565633058547974,3.363133668899536,4.225990295410156,6351.456154801024,-9.964397812241287e-06,0.07076939987180617,0.2660251865365499,0.07076939977251695,0.2660251863499337,107.24087717128916,0.0,107.24087717128916,,0.0
-0.019595416262745857,0.3269064426422119,0.5717573165893555,0.038332474264773875,0.027434138323829238,0.323535293340683,0.5358120203018188,1.929628849029541,-2.089846134185791,-0.037443652749061584,4.019474983215332,0.45555081963539124,0.5720930099487305,0.3861619595489998,1.2558269500732422,3.3729286193847656,4.235814571380615,6359.441709639059,-1.3558215918862435e-06,0.06916134294552369,0.2629854424593188,0.06916134294368544,0.26298544245582384,117.90486311298784,0.0,117.90486311298784,,0.0
-0.018567945808172226,0.3264307379722595,0.5713411569595337,0.036116368353294376,0.03736930693986995,0.32365304231643677,0.5376412868499756,1.929628849029541,-2.089846134185791,-0.0344991497695446,4.019474983215332,0.4556540846824646,0.5716428160667419,0.386776466514803,1.2545543909072876,3.375584840774536,4.234854698181152,6354.387789585142,-2.9819777078401257e-05,0.06863159769296213,0.2619763304059398,0.06863159680374295,0.2619763287088033,119.19792485641452,0.0,119.19792485641452,,0.0
-0.013537786900997162,0.3288092613220215,0.573418915271759,0.031224504384119712,-0.05367331052238011,0.3185436725616455,0.5051609873771667,1.860964298248291,-2.089846134185791,-0.030708298087120056,3.950810432434082,0.45864182710647583,0.5735787153244019,0.3894053993281119,1.2506027221679688,3.2444794178009033,4.057554721832275,6107.549693974179,-3.733953772660223e-05,0.06915838842694767,0.26297982513293233,0.06915838703270666,0.2629798224820807,125.03397119348188,0.0,125.03397119348188,,0.0
-0.004630879499018192,0.32933109998703003,0.57387375831604,0.008692637385889905,-0.02529669718001104,0.3226332664489746,0.5179086923599243,1.860964298248291,-2.089846134185791,-0.012457399629056454,3.950810432434082,0.45809656381607056,0.5738924741744995,0.38821295877119155,1.2527761459350586,3.2427055835723877,4.062384128570557,6116.922521193234,-8.172843314703296e-06,0.06910608332393532,0.26288035933468923,0.06910608325713995,0.262880359207644,126.39240437863432,0.0,126.39240437863432,,0.0
-2.6343390345573425e-05,0.33262038230895996,0.5767325162887573,0.011991226258693853,-0.04207495797374605,0.32725393772125244,0.5257755517959595,1.860964298248291,-2.089846134185791,-0.002479549963027239,3.950810432434082,0.46098360419273376,0.5767325162887573,0.39105173672807325,1.2510911226272583,3.2267372608184814,4.036942481994629,6094.679666922302,-1.5045112832314775e-05,0.06989325853293876,0.26437333173551897,0.06989325830658336,0.2643733313074209,123.55309667946695,0.0,123.55309667946695,,0.0
-0.0067472863011062145,0.34107857942581177,0.5840193033218384,-0.0059960325716771744,-0.04344721697628495,0.3439493775367737,0.562076210975647,1.860964298248291,-2.089846134185791,-0.0066756997257471085,3.950810432434082,0.46701061725616455,0.5840583443641663,0.3964179114768207,1.2506318092346191,3.1862642765045166,3.9848437309265137,6053.288309204812,-4.6749959805202895e-05,0.06910423913975557,0.2628768516620579,0.06910423695419685,0.26287684750505674,127.2378116615219,0.0,127.2378116615219,,0.0
-0.011848395690321922,0.34583383798599243,0.5880764126777649,0.011909554242650895,-0.08972544876411703,0.3480718731880188,0.5646196603775024,1.860964298248291,-2.089846134185791,-0.014418349601328373,3.950810432434082,0.472057044506073,0.58819580078125,0.4018106039842486,1.2460269927978516,3.163851737976074,3.942244529724121,6012.530561134446,-5.368760259265154e-05,0.06848387942338777,0.26169424797535723,0.06848387654102912,0.26169424246824596,128.381990057775,0.0,128.381990057775,,0.0
-0.018914800137281418,0.3418181538581848,0.5846521854400635,-0.0029426655778501966,-0.04283147890268779,0.34551453590393066,0.5722165107727051,1.860964298248291,-2.089846134185791,-0.0223517008125782,3.950810432434082,0.46818992495536804,0.584958016872406,0.3975192247926316,1.2494032382965088,3.181363821029663,3.974806308746338,6044.897280061956,-3.601442575794018e-05,0.06782271066140434,0.26042793755932625,0.06782270936436548,0.26042793506911943,120.28786112029246,0.0,120.28786112029246,,0.0
-0.021167628467082977,0.341933012008667,0.5847504138946533,-0.0038032197528034294,-0.04973227210562481,0.3449399471282959,0.5709507465362549,1.860964298248291,-2.089846134185791,-0.0223517008125782,3.950810432434082,0.46826645731925964,0.5851333737373352,0.39713705082250783,1.2495735883712769,3.180410385131836,3.9741568565368652,6047.805151368578,-4.937503828483821e-05,0.06788842917058581,0.2605540810860306,0.06788842673269165,0.26055407640774236,112.3766580540276,0.0,112.3766580540276,,0.0
-0.016759637743234634,0.34722650051116943,0.5892592668533325,-0.014257248778102026,-0.07435224533436235,0.35273435711860657,0.5827741622924805,1.860964298248291,-2.089846134185791,-0.014418349601328373,3.950810432434082,0.471863329410553,0.5894975662231445,0.40004123651762313,1.2492972612380981,3.156865119934082,3.9438629150390625,6025.812490163871,-7.128143337705622e-05,0.06747611986553234,0.2597616597297075,0.06747611478448994,0.25976164994950646,103.35383580313731,0.0,103.35383580313731,,0.0
-0.008860893547534943,0.3571062982082367,0.5975837111473083,0.008174917480945475,0.019469949278467347,0.38505762815475464,0.6939965486526489,2.0847201347351074,-2.089846134185791,-0.002807399956509471,4.174566268920898,0.4766886234283447,0.5976493954658508,0.40348467347486405,1.2537521123886108,3.488199234008789,4.373337268829346,6721.468876402111,-0.0001179123447403845,0.06739920070243133,0.2596135603207801,0.06739918679911033,0.2596135335438242,104.55331616915318,0.0,104.55331616915318,,0.0
-0.0009814430959522724,0.3542596697807312,0.5951971411705017,0.0032697713896486075,0.006336867651544065,0.37729501724243164,0.6691772937774658,2.0847201347351074,-2.089846134185791,0.012052049860358238,4.174566268920898,0.47438010573387146,0.5951979756355286,0.4010836198007297,1.2546857595443726,3.502565860748291,4.394619464874268,6741.557613094748,-6.880397155131611e-05,0.06800792161924195,0.2607832847773069,0.06800791688525577,0.26078327570083126,92.09195463617652,0.0,92.09195463617652,,0.0
-0.002812011167407036,0.35317716002464294,0.594287097454071,-0.008616400714650257,-0.009881121778543722,0.3729698061943054,0.6551344394683838,2.0847201347351074,-2.089846134185791,0.008428100496530533,4.174566268920898,0.47460004687309265,0.5942937731742859,0.4019697596716618,1.2521991729736328,3.507894992828369,4.392582893371582,6734.122652037894,-5.5676210618622254e-05,0.06860950598567922,0.26193416345654347,0.06860950288583871,0.2619341575393303,106.92806629039653,0.0,106.92806629039653,,0.0
-0.009428414516150951,0.3502309322357178,0.5918031334877014,0.0167341384610299,0.033033175205239296,0.37203702330589294,0.6660009622573853,2.0847201347351074,-2.089846134185791,-0.0015854500234127045,4.174566268920898,0.47199663519859314,0.5918782353401184,0.3996412723063827,1.253988265991211,3.5222110748291016,4.416811466217041,6753.712152383481,-8.558854676860704e-05,0.06925605676892285,0.2631654551207716,0.06925604944352352,0.26316544120291235,99.92058428769076,0.0,99.92058428769076,,0.0
-0.015984434634447098,0.35126471519470215,0.5926758646965027,0.02756287859994275,0.008433925807247888,0.3712013363838196,0.6637135148048401,2.0847201347351074,-2.089846134185791,-0.005048499908298254,4.174566268920898,0.4743271768093109,0.5928913950920105,0.4028189709255834,1.2499629259109497,3.5161921977996826,4.395110130310059,6727.020566074893,-0.00012231099130487444,0.06912717591975692,0.26292047451607287,0.06912716095977858,0.2629204460664453,113.88127912931361,0.0,113.88127912931361,,0.0
-0.022626128047704697,0.343986839056015,0.5865039229393005,0.037595648447335914,0.036908096908419896,0.35934802889823914,0.6433491706848145,2.0847201347351074,-2.089846134185791,-0.011557349935173988,4.174566268920898,0.4694836735725403,0.5869401693344116,0.3988768771851028,1.2501822710037231,3.551844358444214,4.440453052520752,6760.18035594024,-3.7562801030010006e-05,0.06886896880410162,0.26242897859059244,0.06886896739313761,0.26242897590231457,122.26730949135231,0.0,122.26730949135231,,0.0
-0.017608754336833954,0.342989444732666,0.5856530070304871,0.043023647236635806,0.027063309186603046,0.356109082698822,0.6350421905517578,2.0847201347351074,-2.089846134185791,-0.005942599847912788,4.174566268920898,0.46889549493789673,0.5859176516532898,0.3984498037419968,1.2495697736740112,3.5580430030822754,4.446022987365723,6763.802293087744,-8.94711666416862e-05,0.0693977105712058,0.2634344521341235,0.06939770256611613,0.26343443694042,127.07108956400711,0.0,127.07108956400711,,0.0
-0.013542164117097855,0.34733352065086365,0.5893501043319702,0.03596127126357096,-0.00780945272245015,0.3609795868396759,0.6408305764198303,2.0847201347351074,-2.089846134185791,0.0026285499334335327,4.174566268920898,0.4725044369697571,0.5895056128501892,0.4017327002259208,1.2476191520690918,3.5363872051239014,4.412064552307129,6736.109236585228,-5.486847907540628e-05,0.06954835509219383,0.2637202212425013,0.06954835208164378,0.2637202155346529,142.3806299460934,0.0,142.3806299460934,,0.0
-0.004743075929582119,0.34401118755340576,0.5865246653556824,0.06234365651736349,-0.07932061037850113,0.3456439971923828,0.5797940492630005,2.0847201347351074,-2.026224136352539,0.008428100496530533,4.1109442710876465,0.4709964096546173,0.5865438580513,0.40064548158654034,1.2453255653381348,3.55424427986145,4.426191329956055,6745.242824901329,-9.766059042867566e-05,0.06884992772622583,0.2623926975474467,0.06884991818863484,0.26239267937317695,165.9059338703054,0.0,165.9059338703054,,0.0
0.001060042530298233,0.3462601900100708,0.5884387493133545,0.06083757945826834,-0.1138449608967309,0.346038818359375,0.5767607688903809,2.0847201347351074,-2.026224136352539,0.010132800787687302,4.1109442710876465,0.47373783588409424,0.5884397029876709,0.4037015711953842,1.2421209812164307,3.542793035507202,4.400577545166016,6719.663003880176,-0.00011083361881334803,0.06924646788023754,0.26314723612502094,0.06924645559614669,0.2631472127843019,174.3430022795209,0.0,174.3430022795209,,0.0
-0.005362589377909899,0.3396219313144684,0.5827708840370178,0.08537764512399003,-0.08387067284576544,0.3363552689552307,0.5571004152297974,2.0847201347351074,-2.026224136352539,-0.003743200097233057,4.1109442710876465,0.4686320424079895,0.5827955603599548,0.39891873877473927,1.243610143661499,3.577103614807129,4.448522567749023,6759.825647959721,-0.00011995875530126479,0.06902877681390235,0.2627332807504644,0.069028762423799,0.2627332533650794,169.00487594485983,0.0,169.00487594485983,,0.0
-0.011512313038110733,0.33979272842407227,0.5829174518585205,0.08201836261731346,-0.07236796211713381,0.33802178502082825,0.5613707304000854,2.0847201347351074,-2.026224136352539,-0.002807399956509471,4.1109442710876465,0.46795064210891724,0.5830310583114624,0.3975457568617493,1.2459242343902588,3.5756587982177734,4.454999923706055,6771.488605714315,-0.00011436162520324642,0.0690947647512545,0.2628588304608664,0.06909475167267365,0.2628588055832896,184.79227865798143,0.0,184.79227865798143,,0.0
-0.018072962760925293,0.335382878780365,0.5791224837303162,0.08842762500715988,-0.055551884059001466,0.33119645714759827,0.5487569570541382,2.0847201347351074,-2.026224136352539,-0.010663250461220741,4.1109442710876465,0.4650329351425171,0.5794044733047485,0.3955089767787854,1.2459428310394287,3.598039388656616,4.482951641082764,6788.9020186315975,-0.00015923136884420962,0.06879570939611979,0.26228936195759023,0.06879568404149004,0.2622893136242688,171.53660228854622,0.0,171.53660228854622,,0.0
-0.02011859230697155,0.33534273505210876,0.5790878534317017,0.08874811796954274,-0.05763087916272136,0.3308833837509155,0.5479153394699097,2.0847201347351074,-2.026224136352539,-0.010663250461220741,4.1109442710876465,0.46494364738464355,0.579437255859375,0.3954395574834422,1.2462526559829712,3.5978357791900635,4.48381233215332,6789.497887335024,-0.00016589844040171481,0.0699704191223643,0.2645192225951912,0.06997039160007265,0.2645191705719505,177.4891064605904,0.0,177.4891064605904,,0.0
-0.015876051038503647,0.33304986357688904,0.5771047472953796,0.0936415603949849,-0.05540924251590562,0.32662051916122437,0.5399248003959656,2.0847201347351074,-2.026224136352539,-0.0063598500564694405,4.1109442710876465,0.46345826983451843,0.5773230195045471,0.3944142717600698,1.2456849813461304,3.6110117435455322,4.498183250427246,6798.316859798551,-0.00020870604620541,0.07035690704295162,0.2652487644513196,0.07035686348473787,0.2652486823430757,184.69951557216314,0.0,184.69951557216314,,0.0
-0.010079257190227509,0.33538851141929626,0.5791273713111877,0.10817447761728026,-0.041613266711487906,0.3327754735946655,0.555884063243866,2.0847201347351074,-2.026224136352539,-0.007086999714374542,4.1109442710876465,0.46357887983322144,0.5792150497436523,0.3931446641536809,1.249442219734192,3.5992162227630615,4.497012615203857,6809.2851349547755,-0.00014722730930249428,0.07052526832666825,0.26556593969609177,0.07052524665078734,0.2655658988853564,171.48515001735174,0.0,171.48515001735174,,0.0
-2.5616493076086044e-05,0.3310673236846924,0.5753844976425171,0.09070819794993114,-0.0428411669702613,0.3241210877895355,0.542121946811676,2.0847201347351074,-2.026224136352539,0.0033735998440533876,4.1109442710876465,0.46087902784347534,0.5753844380378723,0.39107007538001426,1.2484500408172607,3.6231777667999268,4.5233564376831055,6827.322543122527,-0.0001542140843707012,0.07107619356094753,0.26660118822118467,0.07107616977896372,0.2666011436190095,167.96788457293695,0.0,167.96788457293695,,0.0
-0.0014002234674990177,0.3247252404689789,0.5698466897010803,0.1063329239627509,-0.06070702714014509,0.30993810296058655,0.49940037727355957,2.0847201347351074,-1.8877983093261719,0.0009179500048048794,3.9725184440612793,0.4566541314125061,0.569848358631134,0.3875800932297011,1.2478773593902588,3.658376932144165,4.565206050872803,6857.992120873023,-0.0001558205247119505,0.07132356028558742,0.26706471179395347,0.07132353600555107,0.267064666336734,165.7562741130532,0.0,165.7562741130532,,0.0
-0.008789874613285065,0.32899993658065796,0.5735851526260376,0.08987684823856872,-0.05332476544076181,0.31895095109939575,0.5176108479499817,2.0847201347351074,-1.8877983093261719,-0.004571700002998114,3.9725184440612793,0.4589540958404541,0.5736525058746338,0.3890859623712437,1.2499126195907593,3.6341166496276855,4.542328357696533,6844.708102171765,-0.00011856542321429773,0.07022484954916652,0.26499971613035084,0.07022483549140579,0.26499968960624426,167.8862456218961,0.0,167.8862456218961,,0.0
-0.015435812994837761,0.329448938369751,0.5739763975143433,0.09190747321655375,-0.07282279973971795,0.3177058696746826,0.5138499736785889,2.0847201347351074,-1.8877983093261719,-0.010865899734199047,3.9725184440612793,0.4602789282798767,0.5741839408874512,0.3906475010774244,1.2474695444107056,3.6307530403137207,4.529253959655762,6831.01419770358,-0.00010993814522750251,0.06986426815023539,0.2643184975559512,0.06986425606383892,0.2643184746926308,170.28805101712751,0.0,170.28805101712751,,0.0
-0.01745613105595112,0.31943702697753906,0.5651876330375671,0.09756091680029312,-0.13370509066584413,0.2924767732620239,0.4412991404533386,1.9408941268920898,-1.8877983093261719,-0.020676851272583008,3.8286924362182617,0.4547151029109955,0.5654571056365967,0.38640282777879875,1.2435414791107178,3.432433843612671,4.268373966217041,6394.574480601426,-8.605381481842744e-05,0.06963288680286002,0.26388044035672675,0.06963287939760092,0.2638804263252599,163.417326151327,0.0,163.417326151327,,0.0
-0.01871446892619133,0.31390318274497986,0.5602706074714661,0.09242365932412168,-0.17252519160563118,0.2786058187484741,0.398978054523468,1.8829107284545898,-1.8877983093261719,-0.026088949292898178,3.7707090377807617,0.4510054588317871,0.5605831146240234,0.38300585602270587,1.2429630756378174,3.3588430881500244,4.174917697906494,6230.988865061465,-0.0001360281136287543,0.06929305636595945,0.26323574294909013,0.06929303786231146,0.26323570780255373,170.27394468675757,0.0,170.27394468675757,,0.0
-0.014172225259244442,0.3117184340953827,0.5583174824714661,0.09357762299004001,-0.20242901724507023,0.27183544635772705,0.3829915523529053,1.8829107284545898,-1.8877983093261719,-0.02247690036892891,3.7707090377807617,0.45073121786117554,0.5584973096847534,0.3837314135600991,1.2390917539596558,3.371387243270874,4.177457809448242,6225.09531576788,-0.00013457182069000182,0.06901607553799202,0.2627091082128521,0.06901605742841666,0.26270907374587704,164.6530249284853,0.0,164.6530249284853,,0.0
-0.005040638614445925,0.32545313239097595,0.57048499584198,0.09832199508119553,-0.1781976929345479,0.2988845705986023,0.45021459460258484,1.8829107284545898,-1.8877983093261719,-0.016379350796341896,3.7707090377807617,0.4602842330932617,0.570507287979126,0.39192837239142264,1.2394673824310303,3.300414800643921,4.090756416320801,6159.654179058479,-9.701735761562088e-05,0.06936466326674215,0.2633717207042969,0.06936465385437446,0.26337170283531686,171.57072087819276,0.0,171.57072087819276,,0.0
0.00011906959116458893,0.32228243350982666,0.5676992535591125,0.07578979084816774,-0.2011379294731599,0.29070648550987244,0.42454826831817627,1.879274845123291,-1.8877983093261719,-0.010454650036990643,3.767073154449463,0.4578022062778473,0.5676992535591125,0.38915318570846935,1.2400535345077515,3.310335159301758,4.104992866516113,6169.641907638525,-5.133758886221546e-05,0.06966738276303913,0.26394579512286065,0.06966738012749116,0.26394579013026737,149.44925496138399,0.0,149.44925496138399,,0.0
-0.004459548741579056,0.32854384183883667,0.5731874108314514,0.04912137325570182,-0.10927921303020938,0.3120274543762207,0.4922383725643158,1.879274845123291,-2.003812789916992,-0.014764099381864071,3.883087635040283,0.460310161113739,0.5732048153877258,0.3904317558449435,1.2452577352523804,3.2785398960113525,4.082627296447754,6159.531576624848,-4.094360734108104e-05,0.0704267574711298,0.2653804014450385,0.07042675579475068,0.2653803982865929,140.37349088668452,0.0,140.37349088668452,,0.0
-0.010854103602468967,0.3334537744522095,0.5774545669555664,0.05329196567240718,-0.0966151653016909,0.32283148169517517,0.5149948596954346,1.879274845123291,-2.003812789916992,-0.023442499339580536,3.883087635040283,0.4636264443397522,0.5775566101074219,0.39361158969115095,1.2457369565963745,3.2538366317749023,4.053424835205078,6134.600901843846,-4.5692155721750154e-05,0.07040342373424009,0.26533643499195525,0.07040342164646712,0.2653364310577557,130.35491383104178,0.0,130.35491383104178,,0.0
-0.01757572591304779,0.33359313011169434,0.5775752067565918,0.04347055703848452,-0.07777707310069948,0.3251977562904358,0.5217030048370361,1.879274845123291,-2.003812789916992,-0.02666115015745163,3.883087635040283,0.4633448123931885,0.5778425335884094,0.3931838318831069,1.2471113204956055,3.2522265911102295,4.0558881759643555,6137.937013215149,-1.720681695048724e-05,0.06999227231661627,0.26456052675449576,0.06999227202054173,0.2645605261949366,136.48491205863667,0.0,136.48491205863667,,0.0
-0.019460540264844894,0.3375126123428345,0.580958366394043,0.062475639294614554,-0.07820762948342441,0.33283528685569763,0.5402494668960571,1.879274845123291,-2.003812789916992,-0.03099440038204193,3.883087635040283,0.4665154814720154,0.5812841653823853,0.39611729324193234,1.246012568473816,3.232970952987671,4.028322696685791,6115.167419105523,-7.796740578473406e-05,0.06899232122103754,0.2626638940186442,0.06899231514212163,0.26266388244698136,148.99934451960306,0.0,148.99934451960306,,0.0
-0.0161257516592741,0.3310388922691345,0.5753598213195801,0.04121340401640854,-0.06730462911708512,0.3213845491409302,0.5195343494415283,1.879274845123291,-2.003812789916992,-0.026041250675916672,3.883087635040283,0.4622615873813629,0.575585663318634,0.3927831275468776,1.245151400566101,3.2649786472320557,4.06539249420166,6141.067075136623,-0.00012735315423426587,0.0681985058048049,0.26114843634378687,0.06819848958597878,0.26114840529089733,142.16559295872796,0.0,142.16559295872796,,0.0
